Year,CityID_From,CityID_To,Connections,Distance
2004,396,386,1,134.86
2004,396,387,2,185.9
2004,396,388,0,337.685
2004,396,389,0,94.527
2004,396,390,0,182.348
2004,396,391,0,302.375
2004,396,392,0,171.453
2004,396,393,0,334.371
2004,396,394,0,229.602
2004,396,1842,0,244.132
2004,396,2103,0,59.907
2004,1842,379,28,141.05
2004,1842,380,1,286.79
2004,1842,381,0,282.148
2004,1842,382,0,135.148
2004,1842,383,2,58.44
2004,1842,384,0,185.057
2004,1842,385,0,329.585
2004,1842,386,0,110.111
2004,1842,387,0,100.259
2004,1842,388,0,223.575
2004,1842,389,0,164.043
2004,1842,390,0,150.615
2004,1842,391,0,83.867
2004,1842,392,0,215.594
2004,1842,393,0,191.808
2004,1842,394,0,118.504
2004,1842,396,0,243.774
2004,1842,2103,0,244.593
2004,2103,379,17,108.681
2004,2103,380,0,175.706
2004,2103,381,0,99.977
2004,2103,382,0,239.129
2004,2103,383,3,296.935
2004,2103,384,1,206.802
2004,2103,385,0,178.671
2004,2103,386,1,157.045
2004,2103,387,0,171.724
2004,2103,388,0,305.503
2004,2103,389,0,131.756
2004,2103,390,2,162.431
2004,2103,391,0,288.199
2004,2103,392,0,224.436
2004,2103,393,0,320.195
2004,2103,394,0,215.426
2004,2103,396,0,59.807
2004,2103,1842,0,243.444
2005,379,380,954,218.669
2005,379,381,790,172.582
2005,379,382,1222,168.367
2005,379,383,1220,194.517
2005,379,384,984,122.232
2005,379,385,438,226.524
2005,379,386,557,84.142
2005,379,387,886,63.724
2005,379,388,501,215.509
2005,379,389,344,99.179
2005,379,390,350,60.172
2005,379,391,275,180.199
2005,379,392,226,189.771
2005,379,393,327,212.195
2005,379,394,617,107.426
2005,379,396,495,122.776
2005,379,1842,182,141.026
2005,379,2103,139,109.108
2005,380,379,954,218.697
2005,380,381,64,98.981
2005,380,382,29,202.51
2005,380,383,16,340.109
2005,380,384,14,339.739
2005,380,385,62,48.736
2005,380,386,10,178.733
2005,380,387,10,281.741
2005,380,388,4,433.525
2005,380,389,11,124.786
2005,380,390,4,278.189
2005,380,391,5,356.641
2005,380,392,2,118.216
2005,380,393,6,430.212
2005,380,394,4,325.443
2005,380,396,26,116.095
2005,380,1842,3,286.619
2005,380,2103,4,175.746
2005,381,379,790,172.569
2005,381,380,64,99.045
2005,381,382,16,244.305
2005,381,383,11,336.081
2005,381,384,13,293.318
2005,381,385,16,78.693
2005,381,386,4,173.318
2005,381,387,8,235.613
2005,381,388,3,387.397
2005,381,389,7,132.251
2005,381,390,5,232.061
2005,381,391,2,351.498
2005,381,392,4,189.324
2005,381,393,3,384.084
2005,381,394,8,279.315
2005,381,396,29,53.074
2005,381,1842,2,282.591
2005,381,2103,1,100.763
2005,382,379,1222,167.813
2005,382,380,29,202.556
2005,382,381,16,244.261
2005,382,383,49,168.887
2005,382,384,26,264.1
2005,382,385,6,251.293
2005,382,386,47,84.98
2005,382,387,19,180.1
2005,382,388,10,330.089
2005,382,389,24,116.686
2005,382,390,6,221.949
2005,382,391,9,208.954
2005,382,392,32,92.961
2005,382,393,15,314.4
2005,382,394,20,219.262
2005,382,396,13,210.0
2005,382,1842,5,135.308
2005,382,2103,4,239.438
2005,383,379,1220,194.805
2005,383,380,16,340.546
2005,383,381,11,335.903
2005,383,382,49,168.819
2005,383,384,39,213.247
2005,383,385,4,383.341
2005,383,386,12,163.867
2005,383,387,43,148.385
2005,383,388,34,214.034
2005,383,389,6,217.798
2005,383,390,9,198.74
2005,383,391,62,61.834
2005,383,392,7,260.981
2005,383,393,42,171.658
2005,383,394,27,136.046
2005,383,396,8,297.529
2005,383,1842,30,58.558
2005,383,2103,4,298.349
2005,384,379,984,122.013
2005,384,380,14,340.186
2005,384,381,13,292.811
2005,384,382,26,264.285
2005,384,383,39,213.001
2005,384,385,4,348.04
2005,384,386,9,202.861
2005,384,387,25,84.513
2005,384,388,44,99.161
2005,384,389,10,219.233
2005,384,390,22,64.038
2005,384,391,11,173.097
2005,384,392,2,309.825
2005,384,393,12,132.435
2005,384,394,54,77.845
2005,384,396,7,244.293
2005,384,1842,1,184.801
2005,384,2103,4,206.634
2005,385,379,438,226.355
2005,385,380,62,48.744
2005,385,381,16,78.979
2005,385,382,6,251.188
2005,385,383,4,382.996
2005,385,384,4,347.396
2005,385,386,6,221.619
2005,385,387,3,289.398
2005,385,388,2,441.182
2005,385,389,7,167.672
2005,385,390,2,285.846
2005,385,391,1,399.528
2005,385,392,2,166.894
2005,385,393,0,437.869
2005,385,394,3,333.1
2005,385,396,6,120.946
2005,385,1842,1,329.505
2005,385,2103,0,178.926
2005,386,379,557,83.599
2005,386,380,10,179.291
2005,386,381,4,172.907
2005,386,382,47,84.877
2005,386,383,12,163.069
2005,386,384,9,202.706
2005,386,385,6,222.086
2005,386,387,12,122.032
2005,386,388,7,272.716
2005,386,389,4,56.543
2005,386,390,2,140.197
2005,386,391,6,178.485
2005,386,392,7,120.059
2005,386,393,6,257.026
2005,386,394,11,161.889
2005,386,396,6,134.533
2005,386,1842,2,109.578
2005,386,2103,3,157.627
2005,387,379,886,63.921
2005,387,380,10,281.931
2005,387,381,8,236.007
2005,387,382,19,180.473
2005,387,383,43,148.53
2005,387,384,25,84.797
2005,387,385,3,289.949
2005,387,386,12,122.096
2005,387,388,13,153.36
2005,387,389,7,157.185
2005,387,390,9,50.355
2005,387,391,11,119.52
2005,387,392,6,240.899
2005,387,393,7,148.802
2005,387,394,36,44.033
2005,387,396,9,186.201
2005,387,1842,6,100.288
2005,387,2103,2,172.349
2005,388,379,501,214.942
2005,388,380,4,433.115
2005,388,381,3,387.028
2005,388,382,10,330.402
2005,388,383,34,214.417
2005,388,384,44,99.027
2005,388,385,2,440.97
2005,388,386,7,273.445
2005,388,387,13,154.08
2005,388,389,2,311.019
2005,388,390,5,158.395
2005,388,391,4,152.582
2005,388,392,1,391.933
2005,388,393,14,53.812
2005,388,394,20,111.341
2005,388,396,1,337.222
2005,388,1842,2,223.916
2005,388,2103,0,305.404
2005,389,379,344,98.983
2005,389,380,11,125.642
2005,389,381,7,132.238
2005,389,382,24,116.875
2005,389,383,6,217.24
2005,389,384,10,218.768
2005,389,385,7,168.437
2005,389,386,4,55.863
2005,389,387,7,157.245
2005,389,388,2,310.274
2005,389,390,1,156.799
2005,389,391,3,233.772
2005,389,392,0,100.218
2005,389,393,2,305.716
2005,389,394,2,200.947
2005,389,396,2,94.364
2005,389,1842,0,163.749
2005,389,2103,0,131.77
2005,390,379,350,60.045
2005,390,380,4,278.218
2005,390,381,5,232.131
2005,390,382,6,221.995
2005,390,383,9,198.887
2005,390,384,22,63.473
2005,390,385,2,286.072
2005,390,386,2,140.41
2005,390,387,9,50.357
2005,390,388,5,158.611
2005,390,389,1,157.265
2005,390,391,1,169.877
2005,390,392,0,247.857
2005,390,393,4,171.909
2005,390,394,8,79.184
2005,390,396,1,182.325
2005,390,1842,1,150.645
2005,390,2103,3,162.389
2005,391,379,275,179.654
2005,391,380,5,356.98
2005,391,381,2,351.296
2005,391,382,9,208.863
2005,391,383,62,62.004
2005,391,384,11,173.184
2005,391,385,1,399.775
2005,391,386,6,179.26
2005,391,387,11,119.505
2005,391,388,4,152.331
2005,391,389,3,234.232
2005,391,390,1,169.86
2005,391,392,0,294.809
2005,391,393,12,111.401
2005,391,394,11,95.983
2005,391,396,0,301.934
2005,391,1842,4,84.018
2005,391,2103,1,288.081
2005,392,379,226,189.829
2005,392,380,2,117.965
2005,392,381,4,188.742
2005,392,382,32,92.785
2005,392,383,7,260.88
2005,392,384,2,309.614
2005,392,385,2,166.701
2005,392,386,7,119.652
2005,392,387,6,240.864
2005,392,388,1,391.791
2005,392,389,0,99.742
2005,392,390,0,247.645
2005,392,391,0,294.416
2005,392,393,0,376.101
2005,392,394,0,280.964
2005,392,396,0,170.962
2005,392,1842,1,215.499
2005,392,2103,0,224.463
2005,393,379,327,213.025
2005,393,380,6,431.034
2005,393,381,3,385.111
2005,393,382,15,314.685
2005,393,383,42,171.673
2005,393,384,12,132.181
2005,393,385,0,439.052
2005,393,386,6,257.835
2005,393,387,7,149.349
2005,393,388,14,53.966
2005,393,389,2,306.288
2005,393,390,4,171.927
2005,393,391,12,111.58
2005,393,392,0,376.323
2005,393,394,14,106.465
2005,393,396,3,335.304
2005,393,1842,3,192.017
2005,393,2103,0,321.452
2005,394,379,617,107.978
2005,394,380,4,325.988
2005,394,381,8,280.064
2005,394,382,20,219.486
2005,394,383,27,136.12
2005,394,384,54,77.851
2005,394,385,3,334.006
2005,394,386,11,162.529
2005,394,387,36,44.302
2005,394,388,20,111.068
2005,394,389,2,201.241
2005,394,390,8,79.491
2005,394,391,11,96.217
2005,394,392,0,281.017
2005,394,393,14,106.312
2005,394,396,4,230.258
2005,394,1842,3,118.321
2005,394,2103,1,216.406
2005,396,379,495,122.857
2005,396,380,26,116.119
2005,396,381,29,53.391
2005,396,382,13,210.211
2005,396,383,8,297.623
2005,396,384,7,243.899
2005,396,385,6,120.794
2005,396,386,6,134.86
2005,396,387,9,185.9
2005,396,388,1,337.685
2005,396,389,2,94.527
2005,396,390,1,182.348
2005,396,391,0,302.375
2005,396,392,0,171.453
2005,396,393,3,334.371
2005,396,394,4,229.602
2005,396,1842,0,244.132
2005,396,2103,6,59.907
2005,1842,379,182,141.05
2005,1842,380,3,286.79
2005,1842,381,2,282.148
2005,1842,382,5,135.148
2005,1842,383,30,58.44
2005,1842,384,1,185.057
2005,1842,385,1,329.585
2005,1842,386,2,110.111
2005,1842,387,6,100.259
2005,1842,388,2,223.575
2005,1842,389,0,164.043
2005,1842,390,1,150.615
2005,1842,391,4,83.867
2005,1842,392,1,215.594
2005,1842,393,3,191.808
2005,1842,394,3,118.504
2005,1842,396,0,243.774
2005,1842,2103,0,244.593
2005,2103,379,139,108.681
2005,2103,380,4,175.706
2005,2103,381,1,99.977
2005,2103,382,4,239.129
2005,2103,383,4,296.935
2005,2103,384,4,206.802
2005,2103,385,0,178.671
2005,2103,386,3,157.045
2005,2103,387,2,171.724
2005,2103,388,0,305.503
2005,2103,389,0,131.756
2005,2103,390,3,162.431
2005,2103,391,1,288.199
2005,2103,392,0,224.436
2005,2103,393,0,320.195
2005,2103,394,1,215.426
2005,2103,396,6,59.807
2005,2103,1842,0,243.444
2006,379,380,4924,218.669
2006,379,381,3691,172.582
2006,379,382,5187,168.367
2006,379,383,4213,194.517
2006,379,384,3648,122.232
2006,379,385,2653,226.524
2006,379,386,2459,84.142
2006,379,387,3091,63.724
2006,379,388,1719,215.509
2006,379,389,1666,99.179
2006,379,390,1376,60.172
2006,379,391,1305,180.199
2006,379,392,1140,189.771
2006,379,393,1505,212.195
2006,379,394,2051,107.426
2006,379,396,2039,122.776
2006,379,1842,774,141.026
2006,379,2103,757,109.108
2006,380,379,4924,218.697
2006,380,381,503,98.981
2006,380,382,269,202.51
2006,380,383,130,340.109
2006,380,384,118,339.739
2006,380,385,900,48.736
2006,380,386,99,178.733
2006,380,387,93,281.741
2006,380,388,38,433.525
2006,380,389,185,124.786
2006,380,390,40,278.189
2006,380,391,28,356.641
2006,380,392,65,118.216
2006,380,393,30,430.212
2006,380,394,57,325.443
2006,380,396,223,116.095
2006,380,1842,18,286.619
2006,380,2103,48,175.746
2006,381,379,3691,172.569
2006,381,380,503,99.045
2006,381,382,152,244.305
2006,381,383,83,336.081
2006,381,384,103,293.318
2006,381,385,271,78.693
2006,381,386,42,173.318
2006,381,387,85,235.613
2006,381,388,32,387.397
2006,381,389,48,132.251
2006,381,390,41,232.061
2006,381,391,26,351.498
2006,381,392,27,189.324
2006,381,393,16,384.084
2006,381,394,46,279.315
2006,381,396,198,53.074
2006,381,1842,11,282.591
2006,381,2103,22,100.763
2006,382,379,5187,167.813
2006,382,380,269,202.556
2006,382,381,152,244.261
2006,382,383,265,168.887
2006,382,384,173,264.1
2006,382,385,122,251.293
2006,382,386,494,84.98
2006,382,387,160,180.1
2006,382,388,91,330.089
2006,382,389,221,116.686
2006,382,390,54,221.949
2006,382,391,76,208.954
2006,382,392,353,92.961
2006,382,393,68,314.4
2006,382,394,110,219.262
2006,382,396,105,210.0
2006,382,1842,64,135.308
2006,382,2103,30,239.438
2006,383,379,4213,194.805
2006,383,380,130,340.546
2006,383,381,83,335.903
2006,383,382,265,168.819
2006,383,384,221,213.247
2006,383,385,46,383.341
2006,383,386,109,163.867
2006,383,387,258,148.385
2006,383,388,179,214.034
2006,383,389,52,217.798
2006,383,390,61,198.74
2006,383,391,408,61.834
2006,383,392,42,260.981
2006,383,393,237,171.658
2006,383,394,153,136.046
2006,383,396,41,297.529
2006,383,1842,274,58.558
2006,383,2103,16,298.349
2006,384,379,3648,122.013
2006,384,380,118,340.186
2006,384,381,103,292.811
2006,384,382,173,264.285
2006,384,383,221,213.001
2006,384,385,61,348.04
2006,384,386,69,202.861
2006,384,387,210,84.513
2006,384,388,280,99.161
2006,384,389,63,219.233
2006,384,390,185,64.038
2006,384,391,78,173.097
2006,384,392,38,309.825
2006,384,393,121,132.435
2006,384,394,242,77.845
2006,384,396,54,244.293
2006,384,1842,20,184.801
2006,384,2103,27,206.634
2006,385,379,2653,226.355
2006,385,380,900,48.744
2006,385,381,271,78.979
2006,385,382,122,251.188
2006,385,383,46,382.996
2006,385,384,61,347.396
2006,385,386,40,221.619
2006,385,387,46,289.398
2006,385,388,16,441.182
2006,385,389,61,167.672
2006,385,390,28,285.846
2006,385,391,20,399.528
2006,385,392,23,166.894
2006,385,393,14,437.869
2006,385,394,24,333.1
2006,385,396,42,120.946
2006,385,1842,10,329.505
2006,385,2103,8,178.926
2006,386,379,2459,83.599
2006,386,380,99,179.291
2006,386,381,42,172.907
2006,386,382,494,84.877
2006,386,383,109,163.069
2006,386,384,69,202.706
2006,386,385,40,222.086
2006,386,387,66,122.032
2006,386,388,22,272.716
2006,386,389,91,56.543
2006,386,390,20,140.197
2006,386,391,33,178.485
2006,386,392,44,120.059
2006,386,393,18,257.026
2006,386,394,44,161.889
2006,386,396,42,134.533
2006,386,1842,15,109.578
2006,386,2103,16,157.627
2006,387,379,3091,63.921
2006,387,380,93,281.931
2006,387,381,85,236.007
2006,387,382,160,180.473
2006,387,383,258,148.53
2006,387,384,210,84.797
2006,387,385,46,289.949
2006,387,386,66,122.096
2006,387,388,79,153.36
2006,387,389,45,157.185
2006,387,390,65,50.355
2006,387,391,86,119.52
2006,387,392,25,240.899
2006,387,393,60,148.802
2006,387,394,241,44.033
2006,387,396,40,186.201
2006,387,1842,37,100.288
2006,387,2103,14,172.349
2006,388,379,1719,214.942
2006,388,380,38,433.115
2006,388,381,32,387.028
2006,388,382,91,330.402
2006,388,383,179,214.417
2006,388,384,280,99.027
2006,388,385,16,440.97
2006,388,386,22,273.445
2006,388,387,79,154.08
2006,388,389,15,311.019
2006,388,390,22,158.395
2006,388,391,29,152.582
2006,388,392,10,391.933
2006,388,393,173,53.812
2006,388,394,103,111.341
2006,388,396,10,337.222
2006,388,1842,12,223.916
2006,388,2103,6,305.404
2006,389,379,1666,98.983
2006,389,380,185,125.642
2006,389,381,48,132.238
2006,389,382,221,116.875
2006,389,383,52,217.24
2006,389,384,63,218.768
2006,389,385,61,168.437
2006,389,386,91,55.863
2006,389,387,45,157.245
2006,389,388,15,310.274
2006,389,390,20,156.799
2006,389,391,22,233.772
2006,389,392,25,100.218
2006,389,393,15,305.716
2006,389,394,43,200.947
2006,389,396,37,94.364
2006,389,1842,13,163.749
2006,389,2103,3,131.77
2006,390,379,1376,60.045
2006,390,380,40,278.218
2006,390,381,41,232.131
2006,390,382,54,221.995
2006,390,383,61,198.887
2006,390,384,185,63.473
2006,390,385,28,286.072
2006,390,386,20,140.41
2006,390,387,65,50.357
2006,390,388,22,158.611
2006,390,389,20,157.265
2006,390,391,12,169.877
2006,390,392,6,247.857
2006,390,393,11,171.909
2006,390,394,43,79.184
2006,390,396,15,182.325
2006,390,1842,9,150.645
2006,390,2103,4,162.389
2006,391,379,1305,179.654
2006,391,380,28,356.98
2006,391,381,26,351.296
2006,391,382,76,208.863
2006,391,383,408,62.004
2006,391,384,78,173.184
2006,391,385,20,399.775
2006,391,386,33,179.26
2006,391,387,86,119.505
2006,391,388,29,152.331
2006,391,389,22,234.232
2006,391,390,12,169.86
2006,391,392,8,294.809
2006,391,393,49,111.401
2006,391,394,58,95.983
2006,391,396,7,301.934
2006,391,1842,20,84.018
2006,391,2103,6,288.081
2006,392,379,1140,189.829
2006,392,380,65,117.965
2006,392,381,27,188.742
2006,392,382,353,92.785
2006,392,383,42,260.88
2006,392,384,38,309.614
2006,392,385,23,166.701
2006,392,386,44,119.652
2006,392,387,25,240.864
2006,392,388,10,391.791
2006,392,389,25,99.742
2006,392,390,6,247.645
2006,392,391,8,294.416
2006,392,393,12,376.101
2006,392,394,12,280.964
2006,392,396,15,170.962
2006,392,1842,6,215.499
2006,392,2103,6,224.463
2006,393,379,1505,213.025
2006,393,380,30,431.034
2006,393,381,16,385.111
2006,393,382,68,314.685
2006,393,383,237,171.673
2006,393,384,121,132.181
2006,393,385,14,439.052
2006,393,386,18,257.835
2006,393,387,60,149.349
2006,393,388,173,53.966
2006,393,389,15,306.288
2006,393,390,11,171.927
2006,393,391,49,111.58
2006,393,392,12,376.323
2006,393,394,77,106.465
2006,393,396,13,335.304
2006,393,1842,8,192.017
2006,393,2103,4,321.452
2006,394,379,2051,107.978
2006,394,380,57,325.988
2006,394,381,46,280.064
2006,394,382,110,219.486
2006,394,383,153,136.12
2006,394,384,242,77.851
2006,394,385,24,334.006
2006,394,386,44,162.529
2006,394,387,241,44.302
2006,394,388,103,111.068
2006,394,389,43,201.241
2006,394,390,43,79.491
2006,394,391,58,96.217
2006,394,392,12,281.017
2006,394,393,77,106.312
2006,394,396,25,230.258
2006,394,1842,25,118.321
2006,394,2103,6,216.406
2006,396,379,2039,122.857
2006,396,380,223,116.119
2006,396,381,198,53.391
2006,396,382,105,210.211
2006,396,383,41,297.623
2006,396,384,54,243.899
2006,396,385,42,120.794
2006,396,386,42,134.86
2006,396,387,40,185.9
2006,396,388,10,337.685
2006,396,389,37,94.527
2006,396,390,15,182.348
2006,396,391,7,302.375
2006,396,392,15,171.453
2006,396,393,13,334.371
2006,396,394,25,229.602
2006,396,1842,7,244.132
2006,396,2103,43,59.907
2006,1842,379,774,141.05
2006,1842,380,18,286.79
2006,1842,381,11,282.148
2006,1842,382,64,135.148
2006,1842,383,274,58.44
2006,1842,384,20,185.057
2006,1842,385,10,329.585
2006,1842,386,15,110.111
2006,1842,387,37,100.259
2006,1842,388,12,223.575
2006,1842,389,13,164.043
2006,1842,390,9,150.615
2006,1842,391,20,83.867
2006,1842,392,6,215.594
2006,1842,393,8,191.808
2006,1842,394,25,118.504
2006,1842,396,7,243.774
2006,1842,2103,1,244.593
2006,2103,379,757,108.681
2006,2103,380,48,175.706
2006,2103,381,22,99.977
2006,2103,382,30,239.129
2006,2103,383,16,296.935
2006,2103,384,27,206.802
2006,2103,385,8,178.671
2006,2103,386,16,157.045
2006,2103,387,14,171.724
2006,2103,388,6,305.503
2006,2103,389,3,131.756
2006,2103,390,4,162.431
2006,2103,391,6,288.199
2006,2103,392,6,224.436
2006,2103,393,4,320.195
2006,2103,394,6,215.426
2006,2103,396,43,59.807
2006,2103,1842,1,243.444
2007,379,380,7265,218.669
2007,379,381,5991,172.582
2007,379,382,6875,168.367
2007,379,383,5572,194.517
2007,379,384,4852,122.232
2007,379,385,4098,226.524
2007,379,386,3722,84.142
2007,379,387,4546,63.724
2007,379,388,2505,215.509
2007,379,389,2789,99.179
2007,379,390,2240,60.172
2007,379,391,2133,180.199
2007,379,392,1981,189.771
2007,379,393,2117,212.195
2007,379,394,2921,107.426
2007,379,396,3145,122.776
2007,379,1842,1203,141.026
2007,379,2103,1324,109.108
2007,380,379,7265,218.697
2007,380,381,811,98.981
2007,380,382,387,202.51
2007,380,383,207,340.109
2007,380,384,217,339.739
2007,380,385,1458,48.736
2007,380,386,175,178.733
2007,380,387,164,281.741
2007,380,388,74,433.525
2007,380,389,316,124.786
2007,380,390,75,278.189
2007,380,391,54,356.641
2007,380,392,133,118.216
2007,380,393,63,430.212
2007,380,394,108,325.443
2007,380,396,350,116.095
2007,380,1842,31,286.619
2007,380,2103,86,175.746
2007,381,379,5991,172.569
2007,381,380,811,99.045
2007,381,382,234,244.305
2007,381,383,139,336.081
2007,381,384,219,293.318
2007,381,385,464,78.693
2007,381,386,88,173.318
2007,381,387,163,235.613
2007,381,388,74,387.397
2007,381,389,105,132.251
2007,381,390,77,232.061
2007,381,391,52,351.498
2007,381,392,61,189.324
2007,381,393,47,384.084
2007,381,394,79,279.315
2007,381,396,403,53.074
2007,381,1842,25,282.591
2007,381,2103,46,100.763
2007,382,379,6875,167.813
2007,382,380,387,202.556
2007,382,381,234,244.261
2007,382,383,378,168.887
2007,382,384,248,264.1
2007,382,385,179,251.293
2007,382,386,751,84.98
2007,382,387,245,180.1
2007,382,388,132,330.089
2007,382,389,347,116.686
2007,382,390,93,221.949
2007,382,391,112,207.886
2007,382,392,596,92.961
2007,382,393,92,314.4
2007,382,394,139,219.262
2007,382,396,155,210.0
2007,382,1842,93,128.43
2007,382,2103,52,239.438
2007,383,379,5572,194.805
2007,383,380,207,340.546
2007,383,381,139,335.903
2007,383,382,378,168.819
2007,383,384,312,213.247
2007,383,385,79,383.341
2007,383,386,172,163.867
2007,383,387,382,148.385
2007,383,388,245,214.034
2007,383,389,91,217.798
2007,383,390,87,198.74
2007,383,391,644,61.834
2007,383,392,63,260.981
2007,383,393,343,171.658
2007,383,394,213,136.046
2007,383,396,65,297.529
2007,383,1842,440,58.558
2007,383,2103,24,298.349
2007,384,379,4852,122.013
2007,384,380,217,340.186
2007,384,381,219,292.811
2007,384,382,248,264.285
2007,384,383,312,213.001
2007,384,385,100,348.04
2007,384,386,113,202.861
2007,384,387,325,84.513
2007,384,388,415,99.161
2007,384,389,91,219.233
2007,384,390,299,64.038
2007,384,391,127,173.097
2007,384,392,83,309.825
2007,384,393,192,132.435
2007,384,394,387,77.845
2007,384,396,88,244.293
2007,384,1842,38,184.801
2007,384,2103,40,206.634
2007,385,379,4098,226.355
2007,385,380,1458,48.744
2007,385,381,464,78.979
2007,385,382,179,251.188
2007,385,383,79,382.996
2007,385,384,100,347.396
2007,385,386,78,221.619
2007,385,387,84,289.398
2007,385,388,29,441.182
2007,385,389,111,167.672
2007,385,390,53,285.846
2007,385,391,37,399.528
2007,385,392,46,166.894
2007,385,393,25,437.869
2007,385,394,43,333.1
2007,385,396,87,120.946
2007,385,1842,14,329.505
2007,385,2103,22,178.926
2007,386,379,3722,83.599
2007,386,380,175,179.291
2007,386,381,88,172.907
2007,386,382,751,84.877
2007,386,383,172,163.069
2007,386,384,113,202.706
2007,386,385,78,222.086
2007,386,387,119,122.032
2007,386,388,45,272.716
2007,386,389,205,56.543
2007,386,390,37,140.197
2007,386,391,70,178.485
2007,386,392,95,120.059
2007,386,393,41,257.026
2007,386,394,78,161.889
2007,386,396,82,134.533
2007,386,1842,35,109.578
2007,386,2103,26,157.627
2007,387,379,4546,63.921
2007,387,380,164,281.931
2007,387,381,163,236.007
2007,387,382,245,180.473
2007,387,383,382,148.53
2007,387,384,325,84.797
2007,387,385,84,289.949
2007,387,386,119,122.096
2007,387,388,141,153.36
2007,387,389,96,157.185
2007,387,390,146,50.355
2007,387,391,138,119.52
2007,387,392,49,240.899
2007,387,393,88,148.802
2007,387,394,417,44.033
2007,387,396,77,186.201
2007,387,1842,65,100.288
2007,387,2103,39,172.349
2007,388,379,2505,214.942
2007,388,380,74,433.115
2007,388,381,74,387.028
2007,388,382,132,330.402
2007,388,383,245,214.417
2007,388,384,415,99.027
2007,388,385,29,440.97
2007,388,386,45,273.445
2007,388,387,141,154.08
2007,388,389,33,311.019
2007,388,390,56,158.395
2007,388,391,57,152.582
2007,388,392,22,391.933
2007,388,393,312,53.812
2007,388,394,168,111.341
2007,388,396,23,337.222
2007,388,1842,22,223.916
2007,388,2103,13,305.404
2007,389,379,2789,98.983
2007,389,380,316,125.642
2007,389,381,105,132.238
2007,389,382,347,116.875
2007,389,383,91,217.24
2007,389,384,91,218.768
2007,389,385,111,168.437
2007,389,386,205,55.863
2007,389,387,96,157.245
2007,389,388,33,310.274
2007,389,390,45,156.799
2007,389,391,46,233.772
2007,389,392,61,100.218
2007,389,393,24,305.716
2007,389,394,75,200.947
2007,389,396,90,94.364
2007,389,1842,27,163.749
2007,389,2103,21,131.77
2007,390,379,2240,60.045
2007,390,380,75,278.218
2007,390,381,77,232.131
2007,390,382,93,221.995
2007,390,383,87,198.887
2007,390,384,299,63.473
2007,390,385,53,286.072
2007,390,386,37,140.41
2007,390,387,146,50.357
2007,390,388,56,158.611
2007,390,389,45,157.265
2007,390,391,28,169.877
2007,390,392,21,247.857
2007,390,393,23,171.909
